arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
34.00,7.92,512.00,0.00,100.00,200
36.00,4.07,262144.00,0.00,100.00,200
30.00,30.00,18.00,94.00,6.00,200
30.00,30.00,9.00,99.50,0.50,200
38.00,5.65,4096.00,0.50,99.50,200
36.00,5.65,4096.00,0.00,100.00,200
32.00,4.64,32768.00,0.00,100.00,200
30.00,30.00,15.00,97.50,2.50,200
30.00,30.00,12.00,98.50,1.50,200
30.00,5.65,4096.00,0.50,99.50,200
24.00,7.92,512.00,0.00,100.00,200
28.00,30.00,6.00,99.50,0.50,200
38.00,30.00,15.00,91.50,8.50,200
26.00,30.00,15.00,99.00,1.00,200
40.00,30.00,15.00,84.50,15.50,200
24.00,4.07,262144.00,0.00,100.00,200
28.00,16.77,64.00,99.50,0.50,200
38.00,30.00,12.00,96.50,3.50,200
38.00,4.64,32768.00,1.50,98.50,200
36.00,4.64,32768.00,0.00,100.00,200
28.00,30.00,18.00,96.00,4.00,200
26.00,30.00,18.00,95.50,4.50,200
26.00,30.00,12.00,99.50,0.50,200
26.00,30.00,6.00,99.50,0.50,200
26.00,16.77,64.00,99.50,0.50,200
22.00,4.07,262144.00,0.00,100.00,200
24.00,30.00,6.00,99.50,0.50,200
38.00,4.07,262144.00,1.00,99.00,200
26.00,30.00,9.00,99.50,0.50,200
24.00,30.00,9.00,99.50,0.50,200
40.00,30.00,18.00,78.50,21.50,200
40.00,30.00,9.00,98.50,1.50,200
40.00,30.00,12.00,98.00,2.00,200
40.00,4.07,262144.00,0.00,100.00,200
40.00,30.00,6.00,99.00,1.00,200
40.00,5.65,4096.00,0.00,100.00,200
40.00,4.64,32768.00,1.00,99.00,200
22.00,5.65,4096.00,0.00,100.00,200
32.00,7.92,512.00,0.50,99.50,200
24.00,4.64,32768.00,0.00,100.00,200
24.00,16.77,64.00,99.50,0.50,200
20.00,4.07,262144.00,0.00,100.00,200
24.00,30.00,15.00,99.00,1.00,200
24.00,30.00,12.00,99.50,0.50,200
24.00,30.00,18.00,98.00,2.00,200
22.00,30.00,15.00,98.00,2.00,200
20.00,30.00,12.00,98.50,1.50,200
20.00,30.00,15.00,90.50,9.50,200
22.00,30.00,6.00,99.50,0.50,200
20.00,30.00,9.00,99.50,0.50,200
20.00,16.77,64.00,98.00,2.00,200
22.00,30.00,12.00,99.50,0.50,200
22.00,30.00,9.00,99.50,0.50,200
20.00,30.00,18.00,74.50,25.50,200
20.00,5.65,4096.00,0.00,100.00,200
28.00,30.00,15.00,99.00,1.00,200
22.00,4.64,32768.00,0.50,99.50,200
24.00,5.65,4096.00,0.00,100.00,200
34.00,5.65,4096.00,0.00,100.00,200
20.00,7.92,512.00,0.50,99.50,200
22.00,16.77,64.00,99.00,1.00,200
36.00,30.00,12.00,95.50,4.50,200
22.00,7.92,512.00,3.00,97.00,200
22.00,30.00,18.00,91.00,9.00,200
20.00,30.00,6.00,99.50,0.50,200
38.00,30.00,9.00,99.00,1.00,200
